SalesOrderID,OrderDate,CustomerID,TotalDue,SalesPersonID,TerritoryID
66277,2/13/2014,26088,54.6754,,1
66278,2/13/2014,23295,38.6529,,4
66279,2/13/2014,24981,36.023,,1
66280,2/13/2014,21468,71.8029,,4
66281,2/13/2014,20294,132.5779,,4
66282,2/13/2014,18396,32.5754,,1
66283,2/13/2014,18404,5.514,,1
66284,2/13/2014,16241,77.339,,6
66285,2/13/2014,19166,77.339,,4
66286,2/13/2014,27019,5.514,,6
66287,2/13/2014,16655,44.1779,,4
66288,2/13/2014,15163,8.0444,,1
66289,2/13/2014,19938,5.514,,10
66290,2/13/2014,21842,54.1119,,8
66291,2/13/2014,20803,43.0729,,7
66292,2/13/2014,22709,32.034,,7
66293,2/13/2014,22801,5.514,,8
66294,2/13/2014,23445,32.034,,7
66295,2/13/2014,16387,60.7529,,10
66296,2/13/2014,19640,79.5048,,6
66297,2/13/2014,13039,927.6254,,4
66298,2/13/2014,14746,982.8644,,4
66299,2/13/2014,15840,2538.4944,,1
66300,2/13/2014,15980,2535.964,,1
66301,2/13/2014,15630,830.2307,,10
66302,2/13/2014,15262,1879.594,,9
66303,2/13/2014,25831,1307.7344,,9
66304,2/13/2014,17914,1238.1415,,9
66305,2/13/2014,17919,1276.8054,,9
66306,2/13/2014,27689,596.689,,9
66307,2/13/2014,21556,2748.4997,,9
66308,2/13/2014,26627,820.2968,,4
66309,2/13/2014,23141,666.8565,,1
66310,2/13/2014,23142,615.4077,,1
66311,2/13/2014,23162,622.9659,,4
66312,2/13/2014,23395,612.1369,,4
66313,2/13/2014,13720,1276.8054,,6
66314,2/13/2014,21149,1307.7344,,1
66315,2/13/2014,18049,1973.4969,,1
66316,2/13/2014,27891,660.7348,,10
66317,2/13/2014,24018,635.3529,,8
66318,2/14/2014,15027,888.9394,,9
66319,2/14/2014,15208,997.2183,,9
66320,2/14/2014,18134,2584.5619,,8
66321,2/14/2014,21181,35.6694,,9
66322,2/14/2014,26159,77.339,,9
66323,2/14/2014,17060,59.659,,9
66324,2/14/2014,16617,100.0909,,9
66325,2/14/2014,11139,65.1729,,9
66326,2/14/2014,14099,175.695,,9
66327,2/14/2014,13690,2563.589,,10
66328,2/14/2014,20864,2708.6865,,10
66329,2/14/2014,28291,44.1779,,1
66330,2/14/2014,11262,40.432,,6
66331,2/14/2014,24950,42.9624,,4
66332,2/14/2014,15310,38.5535,,6
66333,2/14/2014,20280,71.7919,,6
66334,2/14/2014,24507,36.023,,1
66335,2/14/2014,11677,104.3783,,6
66336,2/14/2014,22037,49.9681,,1
66337,2/14/2014,21694,55.2169,,4
66338,2/14/2014,21430,82.2783,,4
66339,2/14/2014,14458,16.5529,,6
66340,2/14/2014,20102,44.1779,,1
66341,2/14/2014,26180,5.514,,6
66342,2/14/2014,17044,44.1779,,1
66343,2/14/2014,14783,77.339,,10
66344,2/14/2014,17856,35.6584,,8
66345,2/14/2014,13530,205.8394,,10
66346,2/14/2014,20946,65.1729,,8
66347,2/14/2014,28381,102.7208,,8
66348,2/14/2014,24149,8.0444,,7
66349,2/14/2014,17579,62.9519,,6
66350,2/14/2014,21423,927.6033,,6
66351,2/14/2014,16094,626.8334,,4
66352,2/14/2014,13715,659.6408,,4
66353,2/14/2014,15842,2618.8169,,1
66354,2/14/2014,15954,2580.1419,,4
66355,2/14/2014,15961,2590.4073,,4
66356,2/14/2014,15976,2624.3529,,1
66357,2/14/2014,16426,1427.4501,,7
66358,2/14/2014,23655,1879.594,,9
66359,2/14/2014,21393,2742.4111,,9
66360,2/14/2014,16164,651.9279,,9
66361,2/14/2014,14281,2674.4757,,6
66362,2/14/2014,26609,2694.0563,,1
66363,2/14/2014,14459,2649.8453,,6
66364,2/14/2014,21274,1323.7569,,4
66365,2/14/2014,17859,1918.2579,,4
66366,2/14/2014,24052,606.6229,,8
66367,2/14/2014,22673,672.9008,,7
66368,2/14/2014,11433,2634.3974,,7
66369,2/14/2014,29454,820.2968,,9
66370,2/14/2014,14259,820.2968,,9
66371,2/14/2014,29458,896.5086,,9
66372,2/14/2014,12675,2634.3974,,9
66373,2/15/2014,25311,1918.2579,,7
66374,2/15/2014,17941,1933.7058,,8
66375,2/15/2014,11502,136.4123,,6
66376,2/15/2014,11146,5.514,,9
66377,2/15/2014,27593,15.4479,,9
66378,2/15/2014,16179,38.5535,,9
66379,2/15/2014,18707,2.5305,,9
66380,2/15/2014,12483,2563.589,,7
66381,2/15/2014,14538,923.1723,,7
66382,2/15/2014,16317,905.5254,,10
66383,2/15/2014,11202,43.0729,,4
66384,2/15/2014,27991,2.5305,,1
66385,2/15/2014,26462,30.1444,,1
66386,2/15/2014,14328,98.8533,,6
66387,2/15/2014,15815,38.5535,,6
66388,2/15/2014,23564,38.6529,,4
66389,2/15/2014,11659,87.2729,,6
66390,2/15/2014,20293,77.339,,4
66391,2/15/2014,18828,132.5779,,1
66392,2/15/2014,24825,5.514,,6
66393,2/15/2014,26495,65.1729,,6
66394,2/15/2014,29213,75.6815,,6
66395,2/15/2014,20189,5.514,,6
66396,2/15/2014,13301,73.9908,,1
66397,2/15/2014,26384,37.5479,,7
66398,2/15/2014,25505,43.0729,,10
66399,2/15/2014,20954,43.0729,,7
66400,2/15/2014,26971,6.9394,,10
66401,2/15/2014,22555,158.8769,,7
66402,2/15/2014,15694,8.0444,,10
66403,2/15/2014,25662,104.9419,,7
66404,2/15/2014,18953,859.0712,,4
66405,2/15/2014,15843,2607.7779,,1
66406,2/15/2014,15845,2720.4769,,1
66407,2/15/2014,15888,2647.5358,,1
66408,2/15/2014,15780,2720.4769,,4
66409,2/15/2014,13271,2563.589,,6
66410,2/15/2014,15078,820.2968,,10
66411,2/15/2014,27133,858.9607,,7
66412,2/15/2014,11414,858.9607,,10
66413,2/15/2014,19340,1352.3432,,8
66414,2/15/2014,11249,2674.4757,,8
66415,2/15/2014,15425,1879.594,,9
66416,2/15/2014,27707,620.4354,,9
66417,2/15/2014,14310,2613.2808,,9
66418,2/15/2014,21560,2785.5172,,9
66419,2/15/2014,21217,2738.5657,,9
66420,2/15/2014,21215,2699.9018,,9
66421,2/15/2014,26611,2673.0613,,4
66422,2/15/2014,24788,2671.9453,,1
66423,2/15/2014,26703,2673.0613,,1
66424,2/15/2014,21622,622.0708,,6
66425,2/15/2014,21344,1276.8054,,4
66426,2/15/2014,24192,1276.8054,,10
66427,2/15/2014,28419,1286.7394,,7
66428,2/15/2014,27008,681.7298,,10
66429,2/15/2014,22675,695.0119,,7
66430,2/15/2014,22645,612.1369,,7
66431,2/15/2014,18140,2649.8453,,8
66432,2/15/2014,11425,2666.4313,,7
66433,2/16/2014,13127,27.614,,9
66434,2/16/2014,23528,83.9469,,9
66435,2/16/2014,20254,66.8194,,9
66436,2/16/2014,27976,65.1729,,9
66437,2/16/2014,27357,77.339,,9
66438,2/16/2014,26968,87.2729,,9
66439,2/16/2014,26428,77.339,,9
66440,2/16/2014,24483,26.4869,,9
66441,2/16/2014,15718,38.664,,9
66442,2/16/2014,13846,2602.2529,,10
66443,2/16/2014,13792,2602.264,,10
66444,2/16/2014,23619,891.4698,,8
66445,2/16/2014,15079,607.7279,,7
66446,2/16/2014,15451,635.3529,,7
66447,2/16/2014,11530,65.7254,,6
66448,2/16/2014,11331,183.7394,,6
66449,2/16/2014,27385,76.2119,,4
66450,2/16/2014,27750,26.2769,,4
66451,2/16/2014,11652,26.2769,,6
66452,2/16/2014,26525,54.6754,,4
66453,2/16/2014,25846,71.7919,,1
66454,2/16/2014,24524,38.5535,,4
66455,2/16/2014,23298,77.3169,,1
66456,2/16/2014,21754,16.5529,,1
66457,2/16/2014,21320,110.4558,,1
66458,2/16/2014,21473,86.7204,,1
66459,2/16/2014,20185,77.339,,4
66460,2/16/2014,13466,92.2344,,6
66461,2/16/2014,18517,87.2729,,1
66462,2/16/2014,16808,15.4479,,4
66463,2/16/2014,17606,5.514,,4
66464,2/16/2014,14151,94.4554,,7
66465,2/16/2014,18124,62.9519,,8
66466,2/16/2014,29420,59.659,,7
66467,2/16/2014,17818,4.409,,8
66468,2/16/2014,22417,23.7465,,7
66469,2/16/2014,12731,66.2779,,8
66470,2/16/2014,17205,44.1779,,10
66471,2/16/2014,11782,46.7194,,4
66472,2/16/2014,12140,52.9737,,6
66473,2/16/2014,11953,46.7194,,1
66474,2/16/2014,11584,9.934,,8
66475,2/16/2014,12610,9.934,,10
66476,2/16/2014,14739,885.9559,,4
66477,2/16/2014,12886,2637.5798,,4
66478,2/16/2014,15873,2586.7387,,4
66479,2/16/2014,12884,2566.1194,,4
66480,2/16/2014,17622,2624.3529,,6
66481,2/16/2014,15965,2570.1858,,4
66482,2/16/2014,11246,2673.0613,,8
66483,2/16/2014,11575,2720.5432,,10
66484,2/16/2014,21199,1879.594,,9
66485,2/16/2014,25826,1276.8054,,9
66486,2/16/2014,29185,622.9659,,9
66487,2/16/2014,24175,620.4354,,9
66488,2/16/2014,14324,2535.964,,9
66489,2/16/2014,21402,2699.9018,,9
66490,2/16/2014,18281,2765.6272,,9
66491,2/16/2014,26604,2644.3313,,4
66492,2/16/2014,25916,1381.0732,,4
66493,2/16/2014,17681,1918.2579,,4
66494,2/16/2014,18121,1981.7844,,1
66495,2/16/2014,18079,1879.594,,4
66496,2/16/2014,20847,1286.7394,,8
66497,2/16/2014,20854,1276.8054,,8
66498,2/16/2014,20870,1276.8054,,8
66499,2/16/2014,22654,622.9659,,7
66500,2/16/2014,11245,2671.9453,,8
66501,2/16/2014,16822,2682.9953,,10
66502,2/16/2014,12667,2673.0613,,9
66503,2/17/2014,22446,1922.1033,,10
66504,2/17/2014,24833,1939.2529,,7
66505,2/17/2014,17207,2591.1808,,10
66506,2/17/2014,16261,2547.0029,,7
66507,2/17/2014,12468,2538.4944,,7
66508,2/17/2014,21872,38.6529,,9
66509,2/17/2014,18265,33.139,,9
66510,2/17/2014,25132,5.514,,9
66511,2/17/2014,11951,8.0444,,9
66512,2/17/2014,23438,136.4454,,9
66513,2/17/2014,17319,33.139,,9
66514,2/17/2014,12359,6.9394,,9
66515,2/17/2014,15592,38.664,,9
66516,2/17/2014,16341,34.5644,,9
66517,2/17/2014,13009,103.2733,,9
66518,2/17/2014,18711,11.3152,,9
66519,2/17/2014,18282,9.934,,9
66520,2/17/2014,13159,54.1119,,9
66521,2/17/2014,15457,662.9779,,8
66522,2/17/2014,12100,9.934,,4
66523,2/17/2014,11208,2.5305,,4
66524,2/17/2014,28356,66.2779,,4
66525,2/17/2014,13231,141.3848,,6
66526,2/17/2014,16717,82.2783,,6
66527,2/17/2014,18787,87.2729,,1
66528,2/17/2014,19996,77.339,,1
66529,2/17/2014,17383,8.0444,,1
66530,2/17/2014,16737,5.514,,1
66531,2/17/2014,14462,24.2879,,4
66532,2/17/2014,15053,103.2954,,7
66533,2/17/2014,12752,35.6694,,7
66534,2/17/2014,25144,28.1554,,8
66535,2/17/2014,24073,75.6815,,10
66536,2/17/2014,28473,23.7465,,10
66537,2/17/2014,24180,43.0729,,8
66538,2/17/2014,12311,80.0573,,10
66539,2/17/2014,24722,37.5479,,8
66540,2/17/2014,12946,90.0133,,1
66541,2/17/2014,20641,2715.3497,,4
66542,2/17/2014,14875,927.6254,,6
66543,2/17/2014,13217,2598.9158,,6
66544,2/17/2014,12780,2610.3084,,1
66545,2/17/2014,16589,2673.0613,,10
66546,2/17/2014,29186,666.8565,,9
66547,2/17/2014,12991,2602.2529,,9
66548,2/17/2014,21559,2715.3497,,9
66549,2/17/2014,18269,2801.0977,,9
66550,2/17/2014,29238,905.9122,,4
66551,2/17/2014,24783,2674.4757,,4
66552,2/17/2014,25964,1381.0732,,1
66553,2/17/2014,24791,2673.0613,,1
66554,2/17/2014,23160,744.7369,,4
66555,2/17/2014,23163,663.5083,,4
66556,2/17/2014,18904,671.7958,,4
66557,2/17/2014,26683,631.7506,,6
66558,2/17/2014,21156,1270.1644,,1
66559,2/17/2014,21235,1253.5894,,4
66560,2/17/2014,21246,1320.4419,,4
66561,2/17/2014,18052,1918.2579,,4
66562,2/17/2014,17868,1918.2579,,4
66563,2/17/2014,27802,620.4354,,10
66564,2/17/2014,12398,663.5083,,7
66565,2/17/2014,12355,2671.9453,,9
66566,2/17/2014,12680,2719.4382,,9
66567,2/18/2014,22451,1889.5279,,10
66568,2/18/2014,22422,1918.2579,,10
66569,2/18/2014,14320,234.2158,,9
66570,2/18/2014,27495,38.675,,9
66571,2/18/2014,21881,142.5119,,9
66572,2/18/2014,22960,5.514,,9
66573,2/18/2014,12361,180.104,,9
66574,2/18/2014,17304,38.664,,9
66575,2/18/2014,27464,6.9394,,9
66576,2/18/2014,18176,2591.1808,,8
66577,2/18/2014,13784,2535.964,,10
66578,2/18/2014,20164,2708.6865,,10
66579,2/18/2014,16328,905.5254,,10
66580,2/18/2014,11672,59.659,,4
66581,2/18/2014,12066,55.239,,4
66582,2/18/2014,11841,26.2769,,6
66583,2/18/2014,27644,26.2769,,1
66584,2/18/2014,11769,168.2584,,6
66585,2/18/2014,24490,40.432,,1
66586,2/18/2014,11711,110.5995,,6
66587,2/18/2014,13988,40.432,,6
66588,2/18/2014,13760,40.432,,6
66589,2/18/2014,24999,36.023,,4
66590,2/18/2014,22761,77.3169,,1
66591,2/18/2014,20534,26.4869,,4
66592,2/18/2014,23248,55.2169,,1
66593,2/18/2014,21467,26.4869,,1
66594,2/18/2014,22347,55.2169,,4
66595,2/18/2014,13751,65.1729,,6
66596,2/18/2014,17266,66.2779,,1
66597,2/18/2014,25070,75.6815,,6
66598,2/18/2014,18934,136.9979,,1
66599,2/18/2014,16647,60.7529,,4
66600,2/18/2014,15975,183.7394,,1
66601,2/18/2014,17674,44.1779,,4
66602,2/18/2014,15740,44.1779,,1
66603,2/18/2014,14350,79.5048,,1
66604,2/18/2014,15096,77.339,,8
66605,2/18/2014,17930,77.3169,,7
66606,2/18/2014,21028,41.1834,,10
66607,2/18/2014,21536,87.2508,,8
66608,2/18/2014,24074,43.0729,,8
66609,2/18/2014,23929,92.7869,,7
66610,2/18/2014,15610,44.1779,,10
66611,2/18/2014,11670,41.2055,,4
66612,2/18/2014,14172,43.6144,,10
66613,2/18/2014,12535,9.934,,8
66614,2/18/2014,15543,79.5269,,6
66615,2/18/2014,13716,701.6308,,4
66616,2/18/2014,16068,623.1758,,1
66617,2/18/2014,28686,884.3426,,8
66618,2/18/2014,15130,2678.4648,,9
66619,2/18/2014,24171,622.0708,,9
66620,2/18/2014,27690,635.3529,,9
66621,2/18/2014,21225,2819.1865,,9
66622,2/18/2014,26632,858.9607,,1
66623,2/18/2014,26603,2694.0563,,4
66624,2/18/2014,14118,2673.0613,,6
66625,2/18/2014,24785,2658.63,,1
66626,2/18/2014,25917,1436.3122,,4
66627,2/18/2014,23842,1381.0732,,6
66628,2/18/2014,23398,612.1369,,4
66629,2/18/2014,23187,635.3529,,1
66630,2/18/2014,19203,596.689,,4
66631,2/18/2014,20787,1253.5894,,1
66632,2/18/2014,17373,1918.2579,,6
66633,2/18/2014,20877,1238.1415,,7
66634,2/18/2014,24060,666.8565,,8
66635,2/18/2014,22641,650.8008,,7
66636,2/18/2014,26959,622.9659,,10
66637,2/18/2014,12346,2694.0563,,9
66638,2/18/2014,12681,2644.3313,,9
66639,2/19/2014,17946,1879.594,,8
66640,2/19/2014,18126,2591.1808,,10
66641,2/19/2014,16263,2669.6137,,8
66642,2/19/2014,11138,43.0729,,4
66643,2/19/2014,13047,33.1279,,9
66644,2/19/2014,15233,27.614,,9
66645,2/19/2014,16665,47.4377,,9
66646,2/19/2014,19581,23.7465,,9
66647,2/19/2014,21174,46.7194,,9
66648,2/19/2014,27361,77.339,,9
66649,2/19/2014,15598,55.2169,,9
66650,2/19/2014,17330,9.934,,9
66651,2/19/2014,14541,905.5254,,8
66652,2/19/2014,16329,915.7577,,10
66653,2/19/2014,15070,651.1323,,7
66654,2/19/2014,15071,624.314,,7
66655,2/19/2014,11921,30.1444,,9
66656,2/19/2014,11066,43.0729,,1
66657,2/19/2014,17347,30.6859,,6
66658,2/19/2014,11019,26.2769,,6
66659,2/19/2014,26677,33.1279,,4
66660,2/19/2014,23675,33.139,,1
66661,2/19/2014,21634,55.2169,,1
66662,2/19/2014,19634,77.339,,4
66663,2/19/2014,16775,5.514,,4
66664,2/19/2014,16676,15.4479,,4
66665,2/19/2014,23551,44.1779,,6
66666,2/19/2014,20781,16.8292,,6
66667,2/19/2014,14905,181.209,,1
66668,2/19/2014,17701,5.514,,10
66669,2/19/2014,28910,54.1119,,7
66670,2/19/2014,21548,40.8077,,10
66671,2/19/2014,28441,40.432,,7
66672,2/19/2014,12401,40.432,,8
66673,2/19/2014,16555,34.5534,,7
66674,2/19/2014,22869,44.1779,,10
66675,2/19/2014,24838,26.2769,,8
66676,2/19/2014,28413,26.2769,,10
66677,2/19/2014,23749,86.1458,,7
66678,2/19/2014,25808,86.1458,,7
66679,2/19/2014,24721,99.4169,,10
66680,2/19/2014,11709,109.9144,,6
66681,2/19/2014,11234,41.2055,,4
66682,2/19/2014,13194,62.9519,,4
66683,2/19/2014,12469,55.239,,8
66684,2/19/2014,14741,982.8644,,4
66685,2/19/2014,17402,2547.0029,,6
66686,2/19/2014,16077,2653.6023,,4
66687,2/19/2014,23659,1918.2579,,9
66688,2/19/2014,26188,1276.8054,,9
66689,2/19/2014,24248,650.8008,,9
66690,2/19/2014,12576,667.3869,,9
66691,2/19/2014,25942,1352.3432,,4
66692,2/19/2014,20768,1293.3804,,4
66693,2/19/2014,18084,1961.8944,,1
66694,2/19/2014,24213,1341.9783,,10
66695,2/19/2014,29459,889.8897,,9
66696,2/19/2014,12356,2673.0613,,9
66697,2/19/2014,11120,2732.7092,,9
66698,2/19/2014,12668,2694.0563,,9
66699,2/19/2014,12669,2634.3974,,9
66700,2/20/2014,25651,1973.4969,,8
66701,2/20/2014,16307,2598.9158,,8
66702,2/20/2014,13772,2596.7279,,10
66703,2/20/2014,18190,24.2879,,9
66704,2/20/2014,18197,24.2879,,9
66705,2/20/2014,25055,8.0444,,9
66706,2/20/2014,23317,44.1779,,9
66707,2/20/2014,13969,55.239,,9
66708,2/20/2014,19030,2552.5169,,8
66709,2/20/2014,23616,905.5254,,8
66710,2/20/2014,17829,885.9559,,10
66711,2/20/2014,11232,2.5305,,1
66712,2/20/2014,28093,2.5305,,1
66713,2/20/2014,11142,32.5754,,6
66714,2/20/2014,26732,98.3119,,4
66715,2/20/2014,11719,30.1444,,6
66716,2/20/2014,24655,36.023,,4
66717,2/20/2014,22047,26.4869,,4
66718,2/20/2014,23256,82.2783,,4
66719,2/20/2014,27738,87.2729,,6
66720,2/20/2014,18815,77.339,,1
66721,2/20/2014,20351,132.5779,,4
66722,2/20/2014,19228,136.9979,,1
66723,2/20/2014,19145,147.5065,,4
66724,2/20/2014,23459,44.1779,,6
66725,2/20/2014,14588,44.1779,,1
66726,2/20/2014,18925,40.8408,,6
66727,2/20/2014,15168,44.1779,,1
66728,2/20/2014,22386,5.514,,8
66729,2/20/2014,20805,33.139,,8
66730,2/20/2014,17887,71.7919,,10
66731,2/20/2014,23968,44.1779,,10
66732,2/20/2014,23950,98.3119,,7
66733,2/20/2014,16933,60.7529,,10
66734,2/20/2014,12488,9.934,,7
66735,2/20/2014,19841,667.9283,,4
66736,2/20/2014,16102,623.1758,,4
66737,2/20/2014,19837,651.9279,,4
66738,2/20/2014,14752,916.0119,,4
66739,2/20/2014,13358,2637.5687,,6
66740,2/20/2014,15990,2560.2519,,4
66741,2/20/2014,11422,858.9607,,10
66742,2/20/2014,11568,2649.8453,,10
66743,2/20/2014,21229,1939.2529,,9
66744,2/20/2014,26187,1270.1644,,9
66745,2/20/2014,24173,651.9058,,9
66746,2/20/2014,12343,2535.964,,9
66747,2/20/2014,11039,2708.6534,,9
66748,2/20/2014,21403,2709.8357,,9
66749,2/20/2014,21552,2699.9018,,9
66750,2/20/2014,12574,613.2419,,9
66751,2/20/2014,12577,624.3029,,9
66752,2/20/2014,27103,2673.0613,,1
66753,2/20/2014,26631,820.2968,,4
66754,2/20/2014,26641,2644.3313,,4
66755,2/20/2014,26695,2710.6092,,4
66756,2/20/2014,23865,1451.2407,,6
66757,2/20/2014,23404,690.5919,,1
66758,2/20/2014,23515,596.689,,4
66759,2/20/2014,18917,671.7958,,4
66760,2/20/2014,24193,1325.4033,,10
66761,2/20/2014,24036,671.7958,,8
66762,2/20/2014,12510,627.3748,,7
66763,2/20/2014,22649,650.8008,,7
66764,2/20/2014,14303,820.2968,,9
66765,2/21/2014,17203,2613.2919,,10
66766,2/21/2014,17218,2562.4508,,10
66767,2/21/2014,16309,2552.5169,,8
66768,2/21/2014,18163,2591.1808,,7
66769,2/21/2014,13043,96.0798,,9
66770,2/21/2014,15039,77.3169,,9
66771,2/21/2014,25268,66.8194,,9
66772,2/21/2014,23647,14.2987,,9
66773,2/21/2014,22965,8.0444,,9
66774,2/21/2014,16165,40.432,,9
66775,2/21/2014,18264,38.664,,9
66776,2/21/2014,19097,2.5305,,9
66777,2/21/2014,16565,2585.6669,,8
66778,2/21/2014,19034,2566.1194,,8
66779,2/21/2014,16532,2738.5657,,7
66780,2/21/2014,17812,885.9559,,10
66781,2/21/2014,19192,753.5769,,10
66782,2/21/2014,17974,673.9395,,10
66783,2/21/2014,11635,2.5305,,4
66784,2/21/2014,11142,55.239,,6
66785,2/21/2014,11300,4.409,,6
66786,2/21/2014,11507,5.514,,6
66787,2/21/2014,27650,26.2769,,1
66788,2/21/2014,27642,33.6804,,4
66789,2/21/2014,11677,30.1444,,6
66790,2/21/2014,19801,99.4169,,6
66791,2/21/2014,25089,38.5535,,1
66792,2/21/2014,11277,103.3065,,6
66793,2/21/2014,22902,35.6694,,1
66794,2/21/2014,15942,101.6048,,6
66795,2/21/2014,16771,55.2169,,6
66796,2/21/2014,21772,26.4869,,1
66797,2/21/2014,12166,55.2169,,6
66798,2/21/2014,20486,55.2169,,4
66799,2/21/2014,14405,71.2394,,1
66800,2/21/2014,21101,35.6694,,10
66801,2/21/2014,15616,30.1444,,7
66802,2/21/2014,24843,98.3229,,8
66803,2/21/2014,18002,30.1444,,8
66804,2/21/2014,24117,14.3429,,8
66805,2/21/2014,11202,38.675,,4
66806,2/21/2014,11262,41.2055,,6
66807,2/21/2014,11748,38.675,,6
66808,2/21/2014,11970,82.8529,,1
66809,2/21/2014,12043,104.9529,,4
66810,2/21/2014,12387,38.664,,7
66811,2/21/2014,16761,2735.9248,,1
66812,2/21/2014,14744,891.4698,,1
66813,2/21/2014,15778,2646.4419,,1
66814,2/21/2014,15964,2580.1419,,4
66815,2/21/2014,27138,858.9607,,7
66816,2/21/2014,12609,1417.5161,,10
66817,2/21/2014,21230,1909.7384,,9
66818,2/21/2014,26154,1276.8054,,9
66819,2/21/2014,25830,1253.5894,,9
66820,2/21/2014,14301,2563.589,,9
66821,2/21/2014,12007,2585.6669,,9
66822,2/21/2014,23384,606.6229,,4
66823,2/21/2014,23391,677.8623,,4
66824,2/21/2014,23403,612.1369,,1
66825,2/21/2014,11420,596.689,,7
66826,2/21/2014,16585,2673.0613,,10
66827,2/21/2014,12677,2673.0613,,9
66828,2/21/2014,12683,2666.4313,,9
66829,2/22/2014,22428,1922.1033,,10
66830,2/22/2014,21964,114.3565,,9
66831,2/22/2014,21204,82.8529,,9
66832,2/22/2014,18446,23.7465,,9
66833,2/22/2014,28348,75.6815,,9
66834,2/22/2014,26756,87.2729,,9
66835,2/22/2014,26430,77.339,,9
66836,2/22/2014,19092,2.5305,,9
66837,2/22/2014,16706,69.5929,,9
66838,2/22/2014,20879,2763.9476,,10
66839,2/22/2014,12958,9.934,,1
66840,2/22/2014,27620,98.3119,,4
66841,2/22/2014,11827,211.9059,,6
66842,2/22/2014,11211,44.1779,,6
66843,2/22/2014,25834,30.1444,,4
66844,2/22/2014,11530,30.1444,,6
66845,2/22/2014,25847,27.614,,1
66846,2/22/2014,20203,132.5779,,1
66847,2/22/2014,18078,142.5119,,6
66848,2/22/2014,17603,5.514,,1
66849,2/22/2014,18062,70.6869,,4
66850,2/22/2014,18778,44.1779,,4
66851,2/22/2014,14807,44.1779,,7
66852,2/22/2014,12734,55.2169,,7
66853,2/22/2014,19431,5.514,,7
66854,2/22/2014,28907,26.2769,,10
66855,2/22/2014,14783,98.3119,,10
66856,2/22/2014,27853,20.9619,,7
66857,2/22/2014,17840,44.1779,,10
66858,2/22/2014,25673,8.0444,,7
66859,2/22/2014,13701,82.8529,,6
66860,2/22/2014,12939,65.4381,,6
66861,2/22/2014,13762,78.4108,,6
66862,2/22/2014,13182,50.7748,,1
66863,2/22/2014,16762,2740.3337,,1
66864,2/22/2014,14750,1009.9258,,4
66865,2/22/2014,19815,659.9723,,1
66866,2/22/2014,27124,896.5086,,7
66867,2/22/2014,28732,2673.0613,,10
66868,2/22/2014,17910,1238.1415,,9
66869,2/22/2014,24250,615.4077,,9
66870,2/22/2014,29099,606.6229,,9
66871,2/22/2014,14666,2574.639,,9
66872,2/22/2014,21219,2778.9977,,9
66873,2/22/2014,14234,2614.9383,,9
66874,2/22/2014,29239,845.6786,,4
66875,2/22/2014,26650,2634.3974,,4
66876,2/22/2014,26729,2644.3313,,1
66877,2/22/2014,23138,662.4144,,4
66878,2/22/2014,23373,620.4354,,1
66879,2/22/2014,23169,757.4444,,1
66880,2/22/2014,23167,596.689,,1
66881,2/22/2014,21161,1297.8004,,1
66882,2/22/2014,28418,1286.7394,,7
66883,2/22/2014,22651,635.3529,,7
66884,2/22/2014,12621,622.0708,,7
66885,2/23/2014,17256,866.8394,,9
66886,2/23/2014,17257,997.2183,,9
66887,2/23/2014,17957,1918.2579,,7
66888,2/23/2014,17942,1895.0419,,8
66889,2/23/2014,11980,9.934,,4
66890,2/23/2014,12034,44.1779,,9
66891,2/23/2014,25236,44.1779,,9
66892,2/23/2014,16332,40.0784,,9
66893,2/23/2014,12485,2591.4681,,7
66894,2/23/2014,15072,634.2479,,7
66895,2/23/2014,11203,2.5305,,6
66896,2/23/2014,12111,132.6,,4
66897,2/23/2014,11619,43.0729,,6
66898,2/23/2014,25373,79.0959,,4
66899,2/23/2014,24948,40.432,,4
66900,2/23/2014,25880,35.6584,,4
66901,2/23/2014,23215,55.2058,,4
66902,2/23/2014,16149,77.3169,,6
66903,2/23/2014,20539,16.5529,,1
66904,2/23/2014,20335,77.339,,4
66905,2/23/2014,20010,77.339,,4
66906,2/23/2014,17473,5.514,,1
66907,2/23/2014,24220,75.0627,,6
66908,2/23/2014,16335,40.8408,,4
66909,2/23/2014,15174,110.3895,,4
66910,2/23/2014,19074,33.1279,,7
66911,2/23/2014,24869,44.1779,,10
66912,2/23/2014,17100,106.0137,,8
66913,2/23/2014,21850,5.514,,7
66914,2/23/2014,20918,74.5765,,7
66915,2/23/2014,25650,66.8194,,8
66916,2/23/2014,11833,65.7365,,6
66917,2/23/2014,14331,62.9519,,1
66918,2/23/2014,14269,94.4554,,4
66919,2/23/2014,13718,683.9729,,1
66920,2/23/2014,14753,850.2865,,1
66921,2/23/2014,12883,2538.4944,,4
66922,2/23/2014,28528,830.2307,,8
66923,2/23/2014,15624,2710.6092,,7
66924,2/23/2014,15436,1879.594,,9
66925,2/23/2014,25827,1297.8004,,9
66926,2/23/2014,25949,1307.7344,,9
66927,2/23/2014,24168,672.9008,,9
66928,2/23/2014,24174,596.689,,9
66929,2/23/2014,29181,612.1369,,9
66930,2/23/2014,14326,2619.9108,,9
66931,2/23/2014,21418,2738.5657,,9
66932,2/23/2014,21557,2699.9018,,9
66933,2/23/2014,26537,2673.0613,,1
66934,2/23/2014,26538,2644.3313,,4
66935,2/23/2014,23386,606.6229,,4
66936,2/23/2014,23146,666.8565,,4
